FIPS,yield,Year,lat,lon,Precipitation January,Precipitation February,Precipitation March,Precipitation April,Precipitation May,Precipitation June,Precipitation July,Precipitation August,Precipitation September,Precipitation October,Precipitation November,Precipitation December,Average Temperature January,Average Temperature February,Average Temperature March,Average Temperature April,Average Temperature May,Average Temperature June,Average Temperature July,Average Temperature August,Average Temperature September,Average Temperature October,Average Temperature November,Average Temperature December,Maximum Temperature January,Maximum Temperature February,Maximum Temperature March,Maximum Temperature April,Maximum Temperature May,Maximum Temperature June,Maximum Temperature July,Maximum Temperature August,Maximum Temperature September,Maximum Temperature October,Maximum Temperature November,Maximum Temperature December,Minimum Temperature January,Minimum Temperature February,Minimum Temperature March,Minimum Temperature April,Minimum Temperature May,Minimum Temperature June,Minimum Temperature July,Minimum Temperature August,Minimum Temperature September,Minimum Temperature October,Minimum Temperature November,Minimum Temperature December,Heating Degree Days January,Heating Degree Days February,Heating Degree Days March,Heating Degree Days April,Heating Degree Days May,Heating Degree Days June,Heating Degree Days July,Heating Degree Days August,Heating Degree Days September,Heating Degree Days October,Heating Degree Days November,Heating Degree Days December,Cooling Degree Days January,Cooling Degree Days February,Cooling Degree Days March,Cooling Degree Days April,Cooling Degree Days May,Cooling Degree Days June,Cooling Degree Days July,Cooling Degree Days August,Cooling Degree Days September,Cooling Degree Days October,Cooling Degree Days November,Cooling Degree Days December,crop
46017,40.7,1995,44.07662534932154,-99.20685073256658,0.21,0.16,2.06,4.97,5.92,2.37,2.08,2.68,3.1,3.85,0.31,0.07,17.6,26.8,31.4,39.0,53.5,67.4,73.2,74.8,60.9,47.4,29.7,22.8,26.0,38.1,41.9,48.6,63.7,78.0,86.8,86.9,73.9,58.4,40.0,31.2,9.4,15.7,20.9,29.5,43.4,56.7,59.6,62.6,47.8,36.4,19.4,14.3,1468.0,1068.0,1041.0,779.0,370.0,77.0,23.0,9.0,173.0,546.0,1059.0,1310.0,0.0,0.0,0.0,0.0,13.0,148.0,276.0,312.0,49.0,0.0,0.0,0.0,Wheat
46059,33.5,1995,44.547155495373666,-99.0051742016992,0.4,0.27,2.41,4.74,5.75,2.7,1.89,2.38,1.97,3.98,0.48,0.1,15.2,22.8,30.2,38.5,53.1,66.8,72.1,73.5,59.5,46.0,28.2,20.4,22.6,32.8,39.8,47.5,63.1,77.5,85.0,85.4,72.4,56.1,37.7,28.4,7.9,12.9,20.6,29.6,43.1,56.2,59.2,61.6,46.6,35.9,18.7,12.3,1543.0,1181.0,1080.0,794.0,382.0,82.0,27.0,12.0,201.0,588.0,1104.0,1384.0,0.0,0.0,0.0,0.0,13.0,137.0,249.0,276.0,35.0,0.0,0.0,0.0,Wheat
46065,33.6,1995,44.39032162364215,-99.99727181725595,0.35,0.34,1.24,4.21,4.57,4.7,2.17,2.17,1.37,3.43,0.45,0.09,17.2,26.7,31.8,39.1,53.5,66.6,73.0,74.7,61.3,48.0,30.3,22.6,25.8,37.8,42.4,49.1,64.3,77.5,86.2,88.0,75.4,59.8,41.0,31.2,8.6,15.6,21.1,29.0,42.7,55.8,59.8,61.4,47.1,36.1,19.6,13.9,1482.0,1073.0,1030.0,778.0,371.0,87.0,24.0,11.0,166.0,528.0,1042.0,1316.0,0.0,0.0,0.0,0.0,14.0,137.0,271.0,310.0,55.0,0.0,0.0,0.0,Wheat
46069,32.6,1995,44.548067612844314,-99.48683396877574,0.32,0.22,1.67,4.48,4.95,3.14,1.86,2.79,1.55,4.13,0.48,0.04,15.2,23.4,30.0,37.6,52.3,66.1,71.5,73.2,59.6,46.1,28.7,20.7,22.9,33.7,40.1,47.0,62.8,76.9,84.5,85.7,72.8,57.0,39.2,29.2,7.4,13.0,20.0,28.1,41.8,55.3,58.4,60.6,46.4,35.1,18.4,12.1,1544.0,1166.0,1084.0,822.0,405.0,96.0,33.0,15.0,199.0,587.0,1088.0,1375.0,0.0,0.0,0.0,0.0,11.0,129.0,233.0,268.0,38.0,0.0,0.0,0.0,Wheat
46073,36.0,1995,44.066377983310446,-98.62965971763934,0.44,0.16,3.07,5.88,6.48,2.41,2.37,2.35,3.52,4.03,0.54,0.16,16.8,25.4,31.9,39.5,53.9,67.2,73.4,74.6,60.2,46.6,28.9,21.4,24.8,36.0,42.0,48.6,63.7,77.8,86.2,85.9,72.3,56.8,38.7,29.7,8.9,14.8,21.7,30.3,44.0,56.6,60.7,63.2,48.1,36.3,19.2,13.3,1493.0,1110.0,1026.0,766.0,359.0,75.0,19.0,9.0,187.0,570.0,1082.0,1350.0,0.0,0.0,0.0,0.0,15.0,140.0,281.0,305.0,42.0,0.0,0.0,0.0,Wheat
46119,35.4,1995,44.715926541586676,-100.1313443393847,0.39,0.42,1.19,3.8,4.17,4.48,2.41,1.87,1.27,3.28,0.52,0.16,15.1,24.0,30.4,38.2,52.7,66.1,72.1,74.0,60.5,47.3,29.2,21.2,22.9,34.0,40.7,48.0,63.6,76.8,84.6,87.0,74.6,58.5,39.6,29.7,7.2,14.0,20.2,28.5,41.8,55.3,59.5,61.0,46.5,36.2,18.8,12.7,1548.0,1148.0,1071.0,804.0,393.0,95.0,29.0,12.0,180.0,547.0,1074.0,1358.0,0.0,0.0,0.0,0.0,12.0,127.0,249.0,291.0,46.0,0.0,0.0,0.0,Wheat
46011,33.8,1995,44.36981688038042,-96.79064831911677,0.42,0.34,3.41,3.86,4.62,2.19,6.57,3.91,3.83,3.38,0.5,0.26,14.4,19.5,30.6,37.8,52.6,66.9,70.4,71.2,57.0,44.8,24.9,18.7,21.9,29.2,39.3,46.6,62.8,77.3,82.1,81.2,68.9,54.2,33.4,26.2,7.0,9.9,21.9,29.0,42.3,56.4,58.7,61.2,45.0,35.3,16.4,11.2,1567.0,1273.0,1066.0,816.0,398.0,70.0,33.0,20.0,257.0,627.0,1203.0,1437.0,0.0,0.0,0.0,0.0,12.0,127.0,201.0,214.0,16.0,0.0,0.0,0.0,Wheat
46035,31.4,1995,43.674895197116804,-98.14463234368894,0.32,0.21,3.15,5.96,6.04,3.05,2.12,1.73,2.42,3.02,0.54,0.14,17.5,26.2,33.8,41.0,55.0,69.0,74.5,75.5,60.8,47.5,29.2,23.0,25.7,37.1,43.7,50.3,64.4,80.1,87.9,87.1,73.4,57.8,38.2,31.1,9.2,15.3,23.8,31.7,45.7,57.8,61.2,64.0,48.2,37.2,20.2,14.9,1474.0,1087.0,969.0,721.0,327.0,52.0,13.0,6.0,172.0,542.0,1074.0,1303.0,0.0,0.0,0.0,0.0,18.0,171.0,308.0,333.0,45.0,0.0,0.0,0.0,Wheat
46061,35.9,1995,43.67465260425336,-97.78719513679971,0.31,0.16,3.42,5.64,5.56,2.98,2.01,2.11,2.49,3.01,0.57,0.1,16.7,25.0,33.8,41.0,55.0,68.9,74.4,75.2,60.6,47.2,28.8,23.0,24.4,35.4,43.5,50.3,64.1,79.9,87.4,86.5,73.1,57.3,37.6,31.0,8.9,14.7,24.0,31.8,45.8,58.0,61.5,64.0,48.2,37.0,20.0,15.0,1498.0,1119.0,968.0,719.0,330.0,51.0,14.0,7.0,174.0,552.0,1087.0,1302.0,0.0,0.0,0.0,0.0,18.0,169.0,306.0,325.0,44.0,0.0,0.0,0.0,Wheat
46077,34.4,1995,44.36956872915057,-97.49143854180299,0.42,0.4,3.06,4.54,4.68,2.41,4.89,2.94,3.78,3.0,0.43,0.14,15.2,20.6,31.8,38.7,53.2,67.1,71.4,72.0,57.8,44.9,26.0,18.9,23.1,31.2,40.8,47.6,63.2,77.6,83.3,82.5,69.7,54.5,34.6,26.1,7.3,10.1,22.9,29.7,43.1,56.7,59.4,61.5,46.0,35.4,17.4,11.6,1544.0,1242.0,1029.0,790.0,380.0,71.0,28.0,16.0,237.0,623.0,1170.0,1430.0,0.0,0.0,0.0,0.0,14.0,135.0,225.0,233.0,23.0,0.0,0.0,0.0,Wheat
46079,33.0,1995,44.021931073407735,-97.12926365361118,0.32,0.26,3.37,5.01,4.73,1.99,5.55,4.11,3.2,3.05,0.43,0.11,15.4,21.2,31.9,38.7,52.9,67.1,71.5,72.3,58.0,45.3,26.4,20.4,22.6,30.6,40.7,47.4,62.7,77.6,83.2,82.5,69.6,55.1,34.7,27.8,8.3,11.7,23.1,30.0,43.1,56.6,59.8,62.2,46.4,35.5,18.0,13.0,1537.0,1228.0,1026.0,790.0,388.0,69.0,27.0,15.0,233.0,610.0,1160.0,1382.0,0.0,0.0,0.0,0.0,14.0,134.0,227.0,243.0,23.0,0.0,0.0,0.0,Wheat
46087,40.0,1995,43.67425710228964,-97.36863143909035,0.42,0.18,3.44,4.94,5.48,2.11,2.94,3.15,2.7,3.08,0.58,0.12,15.9,23.6,32.8,40.5,54.3,68.1,73.4,74.1,59.5,46.6,27.8,22.7,23.3,33.4,42.1,49.6,63.2,78.8,85.7,84.9,71.5,56.5,36.2,30.2,8.5,13.8,23.5,31.5,45.4,57.4,61.0,63.3,47.6,36.7,19.4,15.1,1522.0,1160.0,998.0,735.0,348.0,59.0,17.0,10.0,198.0,570.0,1116.0,1313.0,0.0,0.0,0.0,0.0,17.0,153.0,276.0,291.0,34.0,0.0,0.0,0.0,Wheat
46097,32.8,1995,44.02197882432707,-97.60992206923517,0.37,0.25,3.46,5.28,5.0,2.73,3.64,3.01,2.93,2.9,0.47,0.14,16.2,22.9,33.0,39.8,54.1,68.0,72.8,73.6,59.3,45.8,27.7,21.0,23.6,33.1,42.2,48.9,63.7,78.7,85.0,84.4,71.2,55.6,36.1,28.4,8.9,12.8,23.8,30.8,44.6,57.3,60.6,62.9,47.3,36.0,19.2,13.6,1512.0,1179.0,991.0,754.0,354.0,62.0,22.0,11.0,204.0,596.0,1120.0,1365.0,0.0,0.0,0.0,0.0,17.0,152.0,264.0,279.0,33.0,0.0,0.0,0.0,Wheat
46099,31.0,1995,43.67411626733677,-96.79145759969786,0.21,0.19,3.56,5.45,5.08,2.15,4.16,4.56,2.76,2.97,0.41,0.19,16.0,22.3,32.7,40.3,54.0,68.1,72.4,73.5,58.6,46.9,27.4,22.1,23.0,31.8,41.4,49.2,63.6,78.3,84.1,83.6,70.2,56.6,35.6,29.5,9.0,12.9,24.0,31.4,44.4,57.9,60.8,63.5,47.0,37.1,19.1,14.8,1518.0,1195.0,1002.0,742.0,358.0,57.0,18.0,11.0,218.0,562.0,1129.0,1329.0,0.0,0.0,0.0,0.0,17.0,151.0,249.0,276.0,27.0,0.0,0.0,0.0,Wheat
46101,36.0,1995,44.022221940670995,-96.67090682171799,0.18,0.25,3.75,4.96,4.41,1.92,7.09,4.02,3.11,3.31,0.54,0.18,15.2,20.5,31.5,38.8,53.2,67.4,71.3,72.1,57.5,45.7,25.5,20.6,22.3,29.8,40.4,47.5,63.1,77.8,82.8,82.2,69.3,55.3,33.8,28.0,8.2,11.3,22.6,30.0,43.2,57.0,59.7,62.0,45.6,36.0,17.3,13.1,1543.0,1245.0,1038.0,787.0,381.0,63.0,26.0,16.0,245.0,598.0,1184.0,1378.0,0.0,0.0,0.0,0.0,15.0,135.0,220.0,236.0,19.0,0.0,0.0,0.0,Wheat
46111,26.0,1995,44.023458040663094,-98.09105662350653,0.45,0.17,3.18,5.27,5.66,2.89,2.56,2.83,3.02,3.12,0.49,0.29,16.6,24.6,33.0,40.7,55.1,68.5,73.8,74.8,60.4,46.6,28.6,21.7,24.7,35.1,43.0,49.9,64.7,79.2,86.6,85.9,72.8,56.8,38.0,29.8,8.6,14.1,23.0,31.4,45.4,57.9,61.0,63.7,47.9,36.4,19.4,13.6,1499.0,1132.0,992.0,730.0,327.0,57.0,17.0,8.0,183.0,570.0,1090.0,1341.0,0.0,0.0,0.0,0.0,19.0,162.0,291.0,311.0,44.0,0.0,0.0,0.0,Wheat
46013,36.5,1995,45.59004609434785,-98.35163895945517,0.61,0.49,2.25,2.1,4.61,1.89,3.54,2.38,1.65,3.71,0.24,0.41,11.7,15.8,26.8,38.6,53.6,67.9,70.7,71.9,58.0,44.7,25.8,16.2,19.5,25.9,35.1,47.1,63.6,78.6,81.9,83.4,71.4,54.3,34.5,23.9,4.0,5.8,18.5,30.1,43.5,57.2,59.6,60.5,44.5,35.0,17.0,8.4,1651.0,1376.0,1185.0,792.0,367.0,61.0,31.0,17.0,232.0,630.0,1177.0,1513.0,0.0,0.0,0.0,0.0,13.0,148.0,209.0,232.0,21.0,0.0,0.0,0.0,Wheat
46021,26.0,1995,45.77146499816871,-100.04839999699374,0.27,0.5,1.28,2.05,3.98,4.35,3.45,1.52,0.99,3.42,0.39,0.36,11.7,19.5,26.7,37.6,53.0,66.1,70.1,72.6,58.3,45.5,25.9,17.7,19.2,29.0,36.2,47.3,63.9,76.7,81.9,85.4,71.8,56.0,35.3,25.5,4.2,9.9,17.2,28.0,42.0,55.4,58.4,59.8,44.8,35.0,16.5,9.9,1653.0,1274.0,1188.0,821.0,386.0,90.0,40.0,15.0,226.0,605.0,1172.0,1466.0,0.0,0.0,0.0,0.0,13.0,122.0,200.0,251.0,26.0,0.0,0.0,0.0,Wheat
46045,26.9,1995,45.41848485634205,-99.21538422438083,0.44,0.54,2.02,3.09,5.45,3.01,2.91,1.95,1.02,3.78,0.23,0.28,12.1,18.6,26.8,37.5,52.7,66.4,70.4,71.8,58.2,45.0,25.3,17.0,19.6,27.8,35.4,46.3,62.9,77.1,82.0,83.9,71.4,55.1,34.3,25.3,4.6,9.4,18.3,28.8,42.6,55.6,58.8,59.6,45.1,34.8,16.3,8.8,1640.0,1299.0,1183.0,824.0,391.0,85.0,37.0,18.0,229.0,621.0,1190.0,1487.0,0.0,0.0,0.0,0.0,11.0,126.0,205.0,229.0,26.0,0.0,0.0,0.0,Wheat
46049,26.2,1995,45.070826250576545,-99.14535600726043,0.45,0.34,2.04,3.66,5.2,3.12,2.38,1.81,1.01,3.58,0.33,0.17,12.9,20.1,28.3,38.0,52.7,66.7,70.8,72.6,59.1,45.5,26.4,18.6,20.2,29.5,37.2,47.0,62.8,77.7,83.1,84.7,72.2,55.6,35.6,27.1,5.6,10.8,19.4,29.1,42.6,55.8,58.5,60.6,46.0,35.3,17.2,10.2,1614.0,1256.0,1139.0,808.0,392.0,82.0,36.0,15.0,209.0,606.0,1158.0,1437.0,0.0,0.0,0.0,0.0,12.0,134.0,216.0,251.0,32.0,0.0,0.0,0.0,Wheat
46089,21.6,1995,45.7662596229861,-99.22119726668028,0.4,0.53,2.02,2.31,5.01,3.4,3.57,1.66,1.29,4.47,0.27,0.42,11.3,17.2,25.4,36.7,52.2,65.7,69.2,70.7,57.2,43.9,24.5,15.6,18.6,26.2,34.1,45.6,62.6,76.2,80.3,82.7,70.2,53.9,33.6,23.5,4.0,8.2,16.7,27.7,41.7,55.2,58.1,58.7,44.2,33.8,15.4,7.6,1666.0,1338.0,1227.0,849.0,408.0,91.0,47.0,24.0,253.0,655.0,1216.0,1532.0,0.0,0.0,0.0,0.0,10.0,112.0,177.0,201.0,19.0,0.0,0.0,0.0,Wheat
46107,31.2,1995,45.06583790243092,-99.95496318629208,0.36,0.29,1.38,3.24,3.82,4.07,2.37,1.76,1.16,3.42,0.34,0.25,13.1,21.7,28.6,37.4,52.0,65.8,71.0,73.0,59.7,46.0,27.3,19.6,20.2,31.0,38.3,46.8,62.5,76.6,83.3,86.0,72.9,56.5,37.1,27.9,6.1,12.4,19.0,27.9,41.5,55.1,58.7,60.1,46.4,35.4,17.6,11.3,1608.0,1212.0,1127.0,830.0,413.0,98.0,36.0,14.0,198.0,590.0,1130.0,1408.0,0.0,0.0,0.0,0.0,10.0,124.0,221.0,263.0,38.0,0.0,0.0,0.0,Wheat
46115,34.2,1995,44.938390148380485,-98.34618552555666,0.7,0.37,2.5,3.11,4.54,3.15,4.13,2.12,1.51,3.0,0.32,0.16,13.0,19.2,29.3,39.3,54.1,68.0,72.0,73.0,58.8,45.4,26.8,19.2,21.0,29.1,38.2,48.1,63.6,78.8,83.8,84.3,72.3,55.5,35.4,27.0,4.9,9.4,20.5,30.6,44.6,57.3,60.2,61.8,45.3,35.3,18.1,11.4,1613.0,1281.0,1105.0,770.0,354.0,62.0,25.0,12.0,215.0,607.0,1147.0,1419.0,0.0,0.0,0.0,0.0,15.0,154.0,242.0,262.0,29.0,0.0,0.0,0.0,Wheat
46129,29.0,1995,45.43007843655739,-100.03129880580202,0.38,0.4,1.34,2.72,3.93,3.74,2.88,1.85,1.08,3.45,0.33,0.28,12.3,20.7,27.9,37.3,52.5,66.1,70.5,72.7,58.9,45.7,26.1,18.6,19.5,30.1,37.5,46.8,63.0,76.7,82.6,85.6,72.3,56.2,35.4,26.6,5.0,11.4,18.2,27.9,42.0,55.4,58.5,59.9,45.5,35.2,16.8,10.6,1634.0,1240.0,1151.0,830.0,399.0,92.0,37.0,15.0,213.0,597.0,1167.0,1439.0,0.0,0.0,0.0,0.0,12.0,124.0,209.0,255.0,31.0,0.0,0.0,0.0,Wheat
46025,34.3,1995,44.85834506774235,-97.72925108973469,0.87,0.43,2.96,3.25,4.01,2.62,5.93,2.19,2.3,3.05,0.39,0.12,13.3,18.5,29.8,38.1,52.7,67.2,70.3,71.5,57.5,44.2,24.8,17.6,21.0,28.0,38.6,46.7,62.5,77.5,81.6,81.7,69.4,53.3,33.0,24.7,5.6,8.9,21.0,29.5,43.0,56.9,59.0,61.2,45.7,35.0,16.5,10.5,1603.0,1303.0,1092.0,808.0,393.0,70.0,37.0,19.0,246.0,646.0,1208.0,1469.0,0.0,0.0,0.0,0.0,12.0,136.0,203.0,219.0,22.0,0.0,0.0,0.0,Wheat
46029,34.0,1995,44.977951512871,-97.18833141161099,0.72,0.36,2.66,3.01,3.97,2.48,5.28,3.07,3.38,3.1,0.38,0.34,12.8,16.6,28.6,36.8,51.9,66.3,69.4,70.7,56.4,43.1,23.9,16.1,20.7,26.1,37.4,45.0,62.4,76.6,80.5,80.6,68.1,52.0,32.1,23.4,5.0,7.0,19.8,28.4,41.4,56.0,58.3,60.7,44.6,34.2,15.8,8.7,1618.0,1356.0,1128.0,848.0,417.0,79.0,41.0,23.0,275.0,678.0,1232.0,1517.0,0.0,0.0,0.0,0.0,10.0,117.0,177.0,198.0,15.0,0.0,0.0,0.0,Wheat
46037,36.7,1995,45.36856363810334,-97.60570301998472,1.03,0.56,2.44,2.43,3.3,2.83,6.0,3.68,3.07,2.84,0.46,0.24,12.0,15.1,27.5,36.9,52.3,66.8,69.3,71.2,57.3,43.6,23.8,15.4,19.4,24.7,36.2,45.1,62.4,76.9,80.0,81.4,69.3,52.3,31.9,22.6,4.5,5.6,18.7,28.7,42.2,56.7,58.7,61.0,45.3,34.8,15.8,8.2,1644.0,1397.0,1164.0,843.0,404.0,73.0,44.0,21.0,251.0,665.0,1234.0,1537.0,0.0,0.0,0.0,0.0,11.0,126.0,178.0,213.0,19.0,0.0,0.0,0.0,Wheat
46039,35.1,1995,44.76016125327181,-96.66803921314697,0.53,0.27,3.44,4.57,4.4,1.77,5.46,2.47,3.68,3.22,0.67,0.4,14.2,18.2,29.8,37.3,52.5,66.7,69.8,70.7,56.8,44.2,24.5,16.6,21.6,27.7,38.3,45.6,62.8,76.8,81.0,80.3,68.0,52.9,32.4,23.7,6.8,8.8,21.3,28.9,42.1,56.6,58.5,61.1,45.6,35.4,16.5,9.4,1575.0,1309.0,1091.0,832.0,400.0,72.0,36.0,21.0,261.0,646.0,1216.0,1501.0,0.0,0.0,0.0,0.0,12.0,123.0,183.0,197.0,15.0,0.0,0.0,0.0,Wheat
46051,30.0,1995,45.17225337469577,-96.76781645152242,0.81,0.37,3.4,3.28,4.04,2.18,6.05,4.91,3.01,3.69,0.38,0.65,13.6,17.4,29.2,38.0,53.6,68.2,70.7,71.7,58.0,44.4,24.6,16.0,21.9,27.2,38.1,46.4,64.3,79.0,82.0,81.4,69.5,53.1,32.9,23.4,5.3,7.6,20.2,29.6,42.9,57.4,59.3,62.1,46.6,35.7,16.2,8.5,1592.0,1333.0,1111.0,810.0,368.0,53.0,27.0,16.0,229.0,639.0,1213.0,1520.0,0.0,0.0,0.0,0.0,15.0,149.0,203.0,224.0,20.0,0.0,0.0,0.0,Wheat
46057,37.2,1995,44.673859537660334,-97.18829593410763,0.66,0.37,2.85,3.62,4.24,2.16,4.69,2.53,3.71,3.03,0.44,0.29,14.0,18.3,30.1,37.6,52.3,66.6,70.1,71.0,56.4,43.8,24.7,17.4,21.9,28.4,38.8,46.2,62.6,77.0,81.8,81.1,68.6,53.3,33.2,24.8,6.1,8.3,21.3,29.0,41.9,56.2,58.4,60.8,44.3,34.4,16.2,10.0,1582.0,1307.0,1083.0,822.0,406.0,74.0,35.0,20.0,272.0,656.0,1209.0,1476.0,0.0,0.0,0.0,0.0,11.0,123.0,193.0,205.0,15.0,0.0,0.0,0.0,Wheat
46091,35.7,1995,45.76006998741096,-97.60074353074114,1.04,0.49,3.0,1.96,3.11,2.28,4.14,3.59,3.45,3.34,0.45,0.45,11.4,14.5,27.0,37.2,52.6,67.4,69.2,71.3,57.2,43.7,24.3,14.6,18.5,24.0,35.1,45.2,62.6,77.7,79.9,81.8,69.7,52.4,32.1,21.6,4.4,5.0,19.0,29.1,42.6,57.2,58.6,60.8,44.8,34.9,16.5,7.6,1660.0,1414.0,1178.0,834.0,397.0,63.0,44.0,21.0,251.0,661.0,1221.0,1563.0,0.0,0.0,0.0,0.0,12.0,136.0,174.0,216.0,18.0,0.0,0.0,0.0,Wheat
46109,36.0,1995,45.62991659988287,-96.94576610676826,1.08,0.54,3.54,2.48,3.66,2.23,5.24,4.11,2.89,3.29,0.32,0.57,12.2,15.8,28.0,37.9,54.0,68.4,70.0,71.6,57.9,44.3,24.1,14.8,20.1,25.5,36.4,46.1,64.8,79.3,80.9,81.6,70.1,52.5,32.0,22.3,4.2,6.1,19.7,29.7,43.2,57.5,59.1,61.5,45.8,36.0,16.1,7.3,1638.0,1379.0,1147.0,812.0,358.0,48.0,32.0,18.0,232.0,642.0,1228.0,1556.0,0.0,0.0,0.0,0.0,16.0,150.0,187.0,221.0,20.0,0.0,0.0,0.0,Wheat
46019,34.2,1995,44.90611658096324,-103.50798268416622,0.09,0.49,0.74,1.74,6.11,3.83,2.53,1.61,0.68,2.62,0.62,0.23,25.4,31.1,29.6,39.8,51.2,63.1,70.2,72.8,59.1,46.3,32.9,24.3,36.4,43.8,41.5,51.2,62.5,75.2,84.4,88.5,74.2,58.8,44.8,36.4,14.4,18.4,17.6,28.4,39.9,51.0,56.0,57.0,44.0,33.8,21.1,12.3,1228.0,949.0,1099.0,755.0,434.0,137.0,33.0,12.0,213.0,581.0,962.0,1261.0,0.0,0.0,0.0,0.0,6.0,81.0,194.0,253.0,37.0,0.0,0.0,0.0,Wheat
46031,19.0,1995,45.70887746393231,-101.1951585318221,0.27,0.46,1.39,2.11,4.78,3.36,3.18,1.63,0.76,2.31,0.51,0.28,14.6,24.5,28.0,37.8,52.4,64.7,70.4,73.3,58.4,45.8,27.6,18.5,22.8,35.2,38.3,47.9,63.7,75.9,83.1,87.6,72.7,56.8,37.4,27.4,6.5,13.8,17.7,27.8,41.0,53.5,57.6,59.1,44.2,34.8,17.9,9.6,1561.0,1134.0,1147.0,815.0,402.0,113.0,39.0,13.0,227.0,596.0,1121.0,1443.0,0.0,0.0,0.0,0.0,11.0,105.0,205.0,271.0,30.0,0.0,0.0,0.0,Wheat
46041,25.8,1995,45.15594708748173,-100.87418288129683,0.35,0.28,1.3,2.49,4.33,4.65,2.46,1.6,0.84,2.95,0.56,0.35,15.5,25.6,28.9,38.1,52.8,65.4,71.5,74.1,60.2,47.2,28.9,20.0,24.0,36.2,39.4,48.2,63.6,76.4,84.1,88.0,74.1,58.3,38.8,28.8,7.1,15.0,18.4,28.1,41.9,54.5,58.9,60.1,46.3,36.1,19.0,11.4,1535.0,1104.0,1118.0,806.0,392.0,104.0,33.0,11.0,189.0,551.0,1082.0,1393.0,0.0,0.0,0.0,0.0,12.0,117.0,235.0,293.0,45.0,0.0,0.0,0.0,Wheat
46063,20.1,1995,45.58018074833176,-103.49586098019283,0.04,0.54,0.78,1.74,6.49,2.2,2.5,1.63,0.31,2.51,0.63,0.25,22.6,28.4,27.8,37.4,49.7,62.0,68.9,72.0,56.9,44.5,30.9,21.6,32.9,40.6,39.3,48.2,60.9,73.8,83.0,88.1,72.0,55.9,42.3,33.1,12.3,16.2,16.2,26.5,38.5,50.2,54.7,55.9,41.7,33.0,19.6,10.2,1315.0,1025.0,1154.0,830.0,480.0,156.0,52.0,19.0,268.0,636.0,1022.0,1344.0,0.0,0.0,0.0,0.0,0.0,67.0,173.0,236.0,25.0,0.0,0.0,0.0,Wheat
46105,23.6,1995,45.490458455231945,-102.47553715402374,0.18,0.43,0.79,1.75,5.48,3.24,2.14,2.13,0.57,2.44,0.54,0.22,20.2,28.4,28.1,38.0,51.1,62.9,69.7,72.8,58.3,45.6,29.5,20.4,30.4,40.6,39.1,48.6,62.6,74.6,83.3,88.2,73.2,57.4,40.6,31.1,10.1,16.2,17.1,27.4,39.6,51.3,56.1,57.2,43.3,33.8,18.5,9.6,1388.0,1025.0,1145.0,811.0,437.0,143.0,46.0,15.0,233.0,602.0,1064.0,1384.0,0.0,0.0,0.0,0.0,7.0,82.0,192.0,256.0,31.0,0.0,0.0,0.0,Wheat
46137,31.3,1995,44.97906479134852,-101.66752768939203,0.47,0.34,1.09,2.34,4.82,4.53,1.53,1.36,0.85,3.38,0.62,0.3,19.0,28.8,29.5,38.5,52.3,64.5,71.8,74.6,60.3,47.2,30.0,20.7,28.6,40.8,40.2,48.6,63.0,75.8,85.0,89.4,74.9,59.0,40.7,30.4,9.5,16.9,18.7,28.4,41.6,53.2,58.6,59.8,45.7,35.5,19.2,10.9,1425.0,1012.0,1101.0,795.0,405.0,123.0,32.0,10.0,189.0,550.0,1051.0,1373.0,0.0,0.0,0.0,0.0,11.0,107.0,241.0,307.0,48.0,0.0,0.0,0.0,Wheat
46053,41.9,1995,43.19446337701351,-99.18739802041564,0.28,0.32,2.97,5.87,6.94,1.71,2.18,3.29,4.21,4.6,0.71,0.23,21.7,30.1,34.2,40.6,53.6,67.4,75.1,75.5,61.0,48.8,31.9,25.4,31.4,42.2,45.1,50.2,63.0,78.2,88.7,87.7,73.7,60.5,42.3,33.9,11.9,18.0,23.3,31.0,44.1,56.6,61.4,63.4,48.3,37.0,21.5,16.9,1343.0,978.0,954.0,733.0,367.0,71.0,12.0,6.0,170.0,503.0,994.0,1228.0,0.0,0.0,0.0,0.0,12.0,142.0,324.0,333.0,50.0,0.0,0.0,0.0,Wheat
46075,33.0,1995,43.960519485037466,-100.69098611249893,0.3,0.45,1.3,4.38,4.94,4.71,2.06,1.3,1.02,4.22,0.42,0.14,21.2,30.4,33.6,39.7,53.5,66.0,73.4,75.9,62.2,48.7,32.4,24.2,31.3,42.2,44.7,49.8,63.8,77.1,87.2,90.1,76.8,61.1,44.3,33.9,11.1,18.6,22.4,29.6,43.1,55.0,59.7,61.7,47.7,36.3,20.6,14.5,1358.0,968.0,974.0,758.0,371.0,95.0,22.0,7.0,153.0,505.0,977.0,1264.0,0.0,0.0,0.0,0.0,14.0,126.0,283.0,346.0,70.0,0.0,0.0,0.0,Wheat
